user,data_point,mse
user1,1,0.03842003
user1,2,0.03696684
user1,3,0.07666437
user1,4,0.040194806
user1,5,0.03726198
user1,6,0.037347134
user1,7,0.0376346
user1,8,0.03771673
user1,9,0.039526805
user1,10,0.039951794
user1,11,0.03954216
user1,12,0.038724724
user1,13,0.03755561
user1,14,0.037535273
user1,15,0.037838083
user1,16,0.035813246
user1,17,0.03556292
user1,18,0.03541777
user1,19,0.040316205
user1,20,0.0827642
user1,21,0.043231674
user1,22,0.043705903
user1,23,0.035915468
user1,24,0.039587855
user1,25,0.044415228
user1,26,0.040603023
user1,27,0.037626795
user1,28,0.03910903
user1,29,0.038586937
user1,30,0.037216987
user1,31,0.03992704
user1,32,0.03989666
user1,33,0.039303754
user1,34,0.040364835
user1,35,0.040772136
user1,36,0.040639304
user1,37,0.040306192
user1,38,0.038307462
user1,39,0.036851104
user1,40,0.037507147
user1,41,0.03884323
user1,42,0.03756743
user1,43,0.05030605
user1,44,0.04652685
user1,45,0.038079616
user1,46,0.04268819
user1,47,0.039655216
user1,48,0.043519452
user1,49,0.040988006
user1,50,0.03992422
user1,51,0.035444994
user1,52,0.045259833
user1,53,0.041101318
user1,54,0.039639138
user1,55,0.042006336
user1,56,0.041987725
user1,57,0.042904835
user1,58,0.043799702
user1,59,0.043750424
user1,60,0.039062507
user1,61,0.04100962
user1,62,0.035511706
user1,63,0.036131643
user1,64,0.03608358
user1,65,0.035388663
user1,66,0.04433513
user1,67,0.04413661
user1,68,0.038637407
user1,69,0.045011703
user1,70,0.048518326
user1,71,0.050596163
user1,72,0.047305122
user1,73,0.049569033
user1,74,0.043743078
user1,75,0.035394244
user1,76,0.042011764
user1,77,0.03902299
user1,78,0.03969162
user1,79,0.039196704
user1,80,0.03983754
user1,81,0.03960338
user1,82,0.036709066
user1,83,0.038670775
user1,84,0.042721987
user1,85,0.041250523
user1,86,0.04227946
user1,87,0.03997347
user1,88,0.036184274
user1,89,0.037803765
user1,90,0.042608466
user1,91,0.04036941
user1,92,0.03548505
user1,93,0.041372478
user1,94,0.036831137
user1,95,0.040192787
user1,96,0.038716886
user1,97,0.042008273
user1,98,0.039452247
user1,99,0.035507355
user1,100,0.040289
user1,101,0.037364695
user1,102,0.03830891
user1,103,0.040547986
user1,104,0.04050019
user1,105,0.03577441
user1,106,0.039652333
user1,107,0.04038042
user1,108,0.040024824
user1,109,0.038539685
user1,110,0.038877185
user1,111,0.035743326
user1,112,0.039873004
user1,113,0.0372389
user1,114,0.03719403
user1,115,0.043046016
user1,116,0.0410735
user1,117,0.036358315
user1,118,0.04778038
user1,119,0.045879148
user1,120,0.04267069
user1,121,0.04107882
user1,122,0.039120033
user1,123,0.07756688
user1,124,0.04349905
user1,125,0.036831107
user1,126,0.038532928
user1,127,0.040240347
user1,128,0.040459827
user1,129,0.04395411
user1,130,0.045700774
user1,131,0.046196103
user1,132,0.043199327
user1,133,0.041063793
user1,134,0.035644762
user1,135,0.0368001
user1,136,0.035460234
user1,137,0.03540728
user1,138,0.040145535
user1,139,0.05132974
user1,140,0.050899487
user1,141,0.035850074
user1,142,0.037850477
user1,143,0.039591853
user1,144,0.03840412
user1,145,0.043704536
user1,146,0.039850235
user1,147,0.035431877
user1,148,0.044426855
user1,149,0.039102122
user1,150,0.040770367
user1,151,0.043016493
user1,152,0.042083465
user1,153,0.03850831
user1,154,0.035713606
user1,155,0.091125004
user1,156,0.038470503
user1,157,0.05455927
user1,158,0.086978726
user1,159,0.038102154
user1,160,0.037965313
user1,161,0.036700673
user1,162,0.037672557
user1,163,0.04026916
user1,164,0.04002267
user1,165,0.036083974
user1,166,0.03656734
user1,167,0.03545759
user1,168,0.0369238
user1,169,0.035576265
user1,170,0.035388917
user1,171,0.039967027
user1,172,0.039423484
user1,173,0.0384656
user1,174,0.038336065
user1,175,0.039415505
user1,176,0.0389325
user1,177,0.039924707
user1,178,0.0379517
user1,179,0.15691876
user1,180,0.036716145
user1,181,0.087851435
user1,182,0.06195782
user1,183,0.035506193
user1,184,0.035559576
user1,185,0.035372697
user1,186,0.037290785
user1,187,0.035993025
user1,188,0.038575687
user1,189,0.0357188
user1,190,0.035753254
user1,191,0.036282938
user1,192,0.03666284
user1,193,0.036984734
user1,194,0.036902998
user1,195,0.037180524
user1,196,0.039499618
user1,197,0.038618777
user1,198,0.0393272
user1,199,0.03981433
user1,200,0.040420946
user1,201,0.041270893
user1,202,0.042389575
user1,203,0.04549806
user1,204,0.043603145
user1,205,0.045078937
user1,206,0.045406703
user1,207,0.04420197
user1,208,0.040278926
user1,209,0.037500475
user1,210,0.036231324
user1,211,0.036712468
user1,212,0.03829787
user1,213,0.036441196
user1,214,0.03641871
user1,215,0.035849553
user1,216,0.035563767
user1,217,0.035527248
user1,218,0.035546362
user1,219,0.061226852
user1,220,0.041123904
user1,221,0.037900392
user1,222,0.03869126
user1,223,0.038092896
user1,224,0.0384348
user1,225,0.03864431
user1,226,0.039075594
user1,227,0.058767073
user1,228,0.23228356
user1,229,0.036679167
user1,230,0.039762717
user1,231,0.035771705
user1,232,0.035472907
user1,233,0.035432074
user1,234,0.03957091
user1,235,0.042512063
user1,236,0.035381414
user1,237,0.040378734
user1,238,0.0401562
user1,239,0.042145636
user1,240,0.04026499
user1,241,0.04038603
user1,242,0.03893507
user1,243,0.03596203
user1,244,0.039467447
user1,245,0.037514113
user1,246,0.037069816
user1,247,0.038958933
user1,248,0.0403173
user1,249,0.041031662
user1,250,0.041771237
user1,251,0.042859893
user1,252,0.04285405
user1,253,0.03877884
user1,254,0.035705857
user1,255,0.040032506
user1,256,0.03675514
user1,257,0.036627993
user1,258,0.036102757
user1,259,0.03669761
user1,260,0.035373963
user1,261,0.037203632
user1,262,0.03795925
user1,263,0.037096795
user1,264,0.035999022
user1,265,0.03645042
user1,266,0.035692994
user1,267,0.03619771
user1,268,0.040478468
user1,269,0.0375462
user1,270,0.035942428
user1,271,0.038316064
user1,272,0.03939746
user1,273,0.040030386
user1,274,0.039712355
user1,275,0.039354168
user1,276,0.04230754
user1,277,0.036396764
user1,278,0.060425445
user1,279,0.03706576
user1,280,0.036644302
user1,281,0.03615429
user1,282,0.035482638
user1,283,0.04869958
user1,284,0.036934905
user1,285,0.03821035
user1,286,0.042921744
user1,287,0.044477828
user1,288,0.041510645
user1,289,0.037972823
user1,290,0.038359348
user1,291,0.03611918
user1,292,0.040032618
user1,293,0.03796106
user1,294,0.037227057
user1,295,0.03952297
user1,296,0.040598962
user1,297,0.041213043
user1,298,0.04013302
user1,299,0.03957784
user1,300,0.040897433
user1,301,0.04200895
user1,302,0.039290126
user1,303,0.036556445
user1,304,0.03542256
user1,305,0.03566245
user1,306,0.036526576
user1,307,0.037973385
user1,308,0.035465512
user1,309,0.03718522
user1,310,0.038592733
user1,311,0.039487526
user1,312,0.037015624
user1,313,0.03612161
user1,314,0.03544049
user1,315,0.037588615
user1,316,0.039857168
user1,317,0.037428867
user1,318,0.035858028
user1,319,0.03775733
user1,320,0.03839215
user1,321,0.03854321
user1,322,0.038306214
user1,323,0.039569993
user1,324,0.03838583
user1,325,0.03727866
user1,326,0.037922755
user1,327,0.035884116
user1,328,0.03599837
user1,329,0.036188878
user1,330,0.03540224
user1,331,0.03871932
user1,332,0.03541698
user1,333,0.035692975
user1,334,0.045023587
user1,335,0.04170205
user1,336,0.035384808
user1,337,0.03978687
user1,338,0.038823906
user1,339,0.03608767
user1,340,0.04185712
user1,341,0.038553663
user1,342,0.03598663
user1,343,0.040458877
user1,344,0.040997513
user1,345,0.0411414
user1,346,0.04269506
user1,347,0.043157794
user1,348,0.037179634
user1,349,0.03553363
user1,350,0.03564944
user1,351,0.035480443
user1,352,0.035418946
user1,353,0.035448078
user1,354,0.04176438
user1,355,0.037616633
user1,356,0.036394127
user1,357,0.04146313
user1,358,0.036080096
user1,359,0.04113229
user1,360,0.07414288
user1,361,0.042294554
user1,362,0.039819874
user1,363,0.036250476
user1,364,0.043595746
user1,365,0.038721524
user1,366,0.036087494
user1,367,0.04032112
user1,368,0.039793417
user1,369,0.040589567
user1,370,0.041755106
user1,371,0.042983457
user1,372,0.045986835
user1,373,0.046128843
user1,374,0.040104087
user1,375,0.03969767
user1,376,0.036247406
user1,377,0.037215672
user1,378,0.04229562
user1,379,0.035466675
user1,380,0.038489047
user1,381,0.03537129
user1,382,0.03554298
user1,383,0.038867123
user1,384,0.037209615
user1,385,0.038712915
user1,386,0.037821256
user1,387,0.035919555
user1,388,0.041174367
user1,389,0.03807859
user1,390,0.037874855
user1,391,0.038942263
user1,392,0.042514995
user1,393,0.04270328
user1,394,0.03820897
user1,395,0.03710694
user1,396,0.03988582
user1,397,0.035378173
user1,398,0.036601678
user1,399,0.03637902
user1,400,0.03644944
user1,401,0.035887204
user1,402,0.041171737
user1,403,0.041081134
user1,404,0.03545216
user1,405,0.041459672
user1,406,0.041699704
user1,407,0.037492104
user1,408,0.040191248
user1,409,0.039922196
user1,410,0.03874282
user1,411,0.03838704
user1,412,0.04418005
user1,413,0.03704619
user1,414,0.038561814
user1,415,0.04166592
user1,416,0.04348896
user1,417,0.04402975
user1,418,0.048374508
user1,419,0.050370913
user1,420,0.049973495
user1,421,0.050909664
user1,422,0.049680956
user1,423,0.04009621
user1,424,0.039532986
user1,425,0.039339185
user1,426,0.039151646
user1,427,0.038460664
user1,428,0.039650302
user1,429,0.039617546
user1,430,0.04041004
user1,431,0.03545049
user1,432,0.037870273
user1,433,0.03807938
user1,434,0.03736726
user1,435,0.041353345
user1,436,0.046104964
user1,437,0.04201035
user1,438,0.042309523
user1,439,0.044301335
user1,440,0.046404783
user1,441,0.04289329
user1,442,0.041513816
user1,443,0.04384974
user1,444,0.04372583
user1,445,0.042190835
user1,446,0.03679479
user1,447,0.038150318
user1,448,0.038478766
user1,449,0.03707231
user1,450,0.03583053
user1,451,0.04045752
user1,452,0.03969105
user1,453,0.03781733
user1,454,0.036214553
user1,455,0.03773184
user1,456,0.037134156
user1,457,0.037061345
user1,458,0.035483982
user1,459,0.04147229
user1,460,0.039525
user1,461,0.03851085
user1,462,0.040429123
user1,463,0.040756945
user1,464,0.042102035
user1,465,0.043713458
user1,466,0.044429287
user1,467,0.043887258
user1,468,0.04217504
user1,469,0.042581923
user1,470,0.042539634
user1,471,0.041717324
user1,472,0.03959853
user1,473,0.03851796
user1,474,0.037391394
user1,475,0.03763064
user1,476,0.03803001
user1,477,0.036161657
user1,478,0.04260439
user1,479,0.040127676
user1,480,0.038706448
user1,481,0.038912304
user1,482,0.03787435
user1,483,0.035422966
user1,484,0.04295098
user1,485,0.04018701
user1,486,0.0408496
user1,487,0.04105048
user1,488,0.04106362
user1,489,0.04096103
user1,490,0.039121665
user1,491,0.04096087
user1,492,0.036609795
user1,493,0.039180197
user1,494,0.07763168
user1,495,0.035425417
user1,496,0.03564169
user1,497,0.036824867
user1,498,0.040643975
user1,499,0.0435124
user1,500,0.03603887
user1,501,0.035455067
user1,502,0.03654053
user1,503,0.03810453
user1,504,0.038754947
user1,505,0.038142484
user1,506,0.03665366
user1,507,0.03741401
user1,508,0.04115436
user1,509,0.039600812
user1,510,0.040999345
user1,511,0.042372108
user1,512,0.043124776
user1,513,0.04420971
user1,514,0.04477538
user1,515,0.04431108
user1,516,0.044929646
user1,517,0.04401595
user1,518,0.04566931
user1,519,0.043627582
user1,520,0.040795423
user1,521,0.038642306
user1,522,0.038542863
user1,523,0.03611433
user1,524,0.03569078
user1,525,0.03995746
user1,526,0.03677811
user1,527,0.03616685
user1,528,0.0360462
user1,529,0.03578743
user1,530,0.036148828
user1,531,0.035380766
user1,532,0.043219812
user1,533,0.04003334
user1,534,0.042328604
user1,535,0.042288326
user1,536,0.042763334
user1,537,0.04365891
user1,538,0.04431742
user1,539,0.04407966
user1,540,0.04420348
user1,541,0.041278977
user1,542,0.038922172
user1,543,0.03572955
user1,544,0.03635135
user1,545,0.035688836
user1,546,0.039300937
user1,547,0.03600547
user1,548,0.038655207
user1,549,0.0390462
user1,550,0.035367224
user1,551,0.03789936
user1,552,0.03724166
user1,553,0.038912453
user1,554,0.037530385
user1,555,0.037682537
user1,556,0.04100307
user1,557,0.039778516
user1,558,0.040736638
user1,559,0.040969856
user1,560,0.042078502
user1,561,0.042670704
user1,562,0.04307192
user1,563,0.043104567
user1,564,0.042728897
user1,565,0.041165393
user1,566,0.041489765
user1,567,0.038564317
user1,568,0.042091317
user1,569,0.035629265
user1,570,0.037646066
user1,571,0.039483897
user1,572,0.037828013
user1,573,0.037159406
user1,574,0.037250444
user1,575,0.037505165
user1,576,0.03540436
user1,577,0.03636447
user1,578,0.036452107
user1,579,0.03592857
user1,580,0.04310499
user1,581,0.04176831
user1,582,0.039463636
user1,583,0.039750192
user1,584,0.040549025
user1,585,0.040798847
user1,586,0.03978211
user1,587,0.040213145
user1,588,0.04084433
user1,589,0.040386476
user1,590,0.039039485
user1,591,0.0385162
user1,592,0.03774291
user1,593,0.03776511
user1,594,0.0391616
user1,595,0.038302008
user1,596,0.038909875
user1,597,0.035680797
user1,598,0.041032117
user1,599,0.038308937
user1,600,0.036920518
user1,601,0.039277297
user1,602,0.038262255
user1,603,0.038878426
user1,604,0.04137041
user1,605,0.040714487
user1,606,0.03703174
user1,607,0.041564133
user1,608,0.042496763
user1,609,0.04269922
user1,610,0.035430074
user1,611,0.040673457
user1,612,0.042738296
user1,613,0.043023493
user1,614,0.0389075
user1,615,0.05275838
user1,616,0.036638714
user1,617,0.035395846
user1,618,0.035538025
user1,619,0.038913727
user1,620,0.03894927
user1,621,0.042073842
user1,622,0.039756186
user1,623,0.03652297
user1,624,0.036083397
user1,625,0.03819481
user1,626,0.03686965
user1,627,0.036408897
user1,628,0.041425485
user1,629,0.03717967
user1,630,0.038323674
user1,631,0.041448735
user1,632,0.042007644
user1,633,0.041336197
user1,634,0.04211634
user1,635,0.04088537
user1,636,0.035751734
user1,637,0.037170257
user1,638,0.09957922
user1,639,0.07053343
user1,640,0.052702464
user1,641,0.035652354
user1,642,0.038033083
user1,643,0.035932645
user1,644,0.03674135
user1,645,0.037891075
user1,646,0.035621963
user1,647,0.03673009
user1,648,0.036659393
user1,649,0.036549196
user1,650,0.03606796
user1,651,0.035655282
user1,652,0.038552936
user1,653,0.035770025
user1,654,0.03840849
user1,655,0.037367087
user1,656,0.03790688
user1,657,0.037988372
user1,658,0.035421506
user1,659,0.036054086
user1,660,0.22137436
user1,661,0.03542067
user1,662,0.13324529
user1,663,0.0795888
user1,664,0.036361277
user1,665,0.03541921
user1,666,0.035576776
user1,667,0.03585713
user1,668,0.03624151
user1,669,0.03882408
user1,670,0.037518185
user1,671,0.035425466
user1,672,0.035644095
user1,673,0.035514124
user1,674,0.03536703
user1,675,0.036504947
user1,676,0.037742157
user1,677,0.03696225
user1,678,0.036677662
user1,679,0.038407814
user1,680,0.03891543
user1,681,0.039194122
user1,682,0.03705062
user1,683,0.13211268
user1,684,0.0376234
user1,685,0.035919785
user1,686,0.12753642
user1,687,0.06919025
user1,688,0.03547392
user1,689,0.035623066
user1,690,0.035585657
user1,691,0.035639767
user1,692,0.03636547
user1,693,0.035521038
user1,694,0.0354992
user1,695,0.038364723
user1,696,0.03582207
user1,697,0.037080053
user1,698,0.036637846
user1,699,0.035761885
user1,700,0.041211944
user1,701,0.040037706
user1,702,0.03773975
user1,703,0.040319398
user1,704,0.041366257
user1,705,0.041683078
user1,706,0.044054106
user1,707,0.17514804
user1,708,0.037885424
user1,709,0.26344115
user1,710,0.18024789
user1,711,0.0407111
user1,712,0.035543278
user1,713,0.035892833
user1,714,0.03773692
user1,715,0.039484557
user1,716,0.036863215
user1,717,0.037056234
user1,718,0.03582376
user1,719,0.035678986
user1,720,0.037699096
user1,721,0.035524532
user1,722,0.036212802
user1,723,0.035587378
user1,724,0.036186483
user1,725,0.03648866
user1,726,0.036373336
user1,727,0.036047492
user1,728,0.036759835
user1,729,0.036228728
user1,730,0.03586409
user1,731,0.039795756
user1,732,0.03729025
user1,733,0.03544581
user1,734,0.2506663
user1,735,0.03550393
user1,736,0.036023103
user1,737,0.03547606
user1,738,0.035483
user1,739,0.035369318
user1,740,0.040159408
user1,741,0.03617804
user1,742,0.035375483
user1,743,0.035443783
user1,744,0.038943905
user1,745,0.035552368
user1,746,0.0374549
user1,747,0.03570523
user1,748,0.043606915
user1,749,0.040917516
user1,750,0.039772306
user1,751,0.041612223
user1,752,0.041655276
user1,753,0.04021085
user1,754,0.038823064
user1,755,0.03772331
user1,756,0.04045751
user1,757,0.042796023
user1,758,0.04504809
user1,759,0.041462414
user1,760,0.040030435
user1,761,0.037945177
user1,762,0.037235864
user1,763,0.03665777
user1,764,0.036906995
user1,765,0.044534866
user1,766,0.03663121
user1,767,0.035373844
user1,768,0.042975344
user1,769,0.037005898
user1,770,0.03925965
user1,771,0.035374053
user1,772,0.0408509
user1,773,0.037809715
user1,774,0.038221672
user1,775,0.04075832
user1,776,0.040319007
user1,777,0.038157694
user1,778,0.037058078
user1,779,0.041140243
user1,780,0.042098563
user1,781,0.041810952
user1,782,0.07781768
user1,783,0.0359097
user1,784,0.035829257
user1,785,0.03626983
user1,786,0.039407007
user1,787,0.035698745
user1,788,0.03680813
user1,789,0.03582569
user1,790,0.04034577
user1,791,0.03876292
user1,792,0.040836785
user1,793,0.035750866
user1,794,0.03612735
user1,795,0.035458356
user1,796,0.040457293
user1,797,0.03600808
user1,798,0.038629983
user1,799,0.039343536
user1,800,0.038568202
user1,801,0.039772213
user1,802,0.045694925
user1,803,0.04265863
user1,804,0.04312787
user1,805,0.041895833
user1,806,0.043546315
user1,807,0.04239074
user1,808,0.03870578
user1,809,0.036377
user1,810,0.036921926
user1,811,0.03919289
user1,812,0.03600027
user1,813,0.036863692
user1,814,0.037048236
user1,815,0.04346609
user1,816,0.03580074
user1,817,0.040957708
user1,818,0.03894098
user1,819,0.039125685
user1,820,0.04293436
user1,821,0.039737206
user1,822,0.040809527
user1,823,0.040659346
user1,824,0.040227994
user1,825,0.04140903
user1,826,0.03792026
user1,827,0.04185562
user1,828,0.04307501
user1,829,0.22677234
user1,830,0.25810835
user1,831,0.06705508
user1,832,0.03547509
